           1501
       temp [K]   eff_v [cm/s]
                      100	        0.290502519124834
                      101	        0.333812600488357
                      102	        0.382521986703912
                      103	         0.43716567892148
                      104	        0.498316727779587
                      105	        0.566587651442046
                      106	        0.642631822274247
                      107	        0.727144817546373
                      108	        0.820865729723893
                      109	        0.924578432098118
                      110	         1.03911279571902
                      111	         1.16534585381729
                      112	         1.30420291013984
                      113	         1.45665858787179
                      114	         1.62373781607438
                      115	         1.80651675083308
                      116	         2.00612362857806
                      117	         2.22373954931205
                      118	         2.46059918775303
                      119	         2.71799143067294
                      120	          2.9972599389845
                      121	         3.29980363339651
                      122	         3.62707710272177
                      123	         3.98059093417986
                      124	         4.36191196528839
                      125	         4.77266345718081
                      126	          5.2145251894234
                      127	         5.68923347663179
                      128	         6.19858110740276
                      129	         6.74441720628457
                      130	         7.32864701970407
                      131	         7.95323162695423
                      132	         8.62018757751904
                      133	         9.33158645617454
                      134	         10.0895543774564
                      135	         10.8962714112227
                      136	         11.7539709411683
                      137	         12.6649389582645
                      138	         13.6315132912018
                      139	          14.656082776008
                      140	         15.7410863670975
                      141	         16.8890121920791
                      142	          18.102396552716
                      143	         19.3838228744778
                      144	         20.7359206071754
                      145	         22.1613640791972
                      146	         23.6628713078942
                      147	         25.2432027686777
                      148	         26.9051601254008
                      149	         28.6515849245998
                      150	         30.4853572561629
                      151	         32.4093943829827
                      152	         34.4266493421318
                      153	         36.5401095200742
                      154	         38.7527952043977
                      155	         41.0677581145169
                      156	         43.4880799137574
                      157	         46.0168707051883
                      158	         48.6572675135227
                      159	         51.4124327553567
                      160	         54.2855526999602
                      161	         57.2798359227808
                      162	         60.3985117537579
                      163	         63.6448287224881
                      164	         67.0220530022155
                      165	         70.5334668545595
                      166	         74.1823670768241
                      167	         77.9720634536669
                      168	         81.9058772148398
                      169	         85.9871395006439
                      170	         90.2191898366695
                      171	         94.6053746193312
                      172	         99.1490456136307
                      173	          103.85355846452
                      174	          108.72227122316
                      175	         113.758542889314
                      176	         118.965731971034
                      177	         124.347195062752
                      178	           129.9062854428
                      179	         135.646351691334
                      180	         141.570736329578
                      181	         147.682774481219
                      182	         153.985792556757
                      183	          160.48310696153
                      184	         167.178022828071
                      185	         174.073832773443
                      186	         181.173815682073
                      187	         188.481235514622
                      188	         195.999340143328
                      189	         203.731360214229
                      190	         211.680508036637
                      191	         219.849976500144
                      192	         228.242938019455
                      193	         236.862543507248
                      194	         245.711921375253
                      195	         254.794176563679
                      196	           264.1123895991
                      197	         273.669615680852
                      198	         283.468883795982
                      199	         293.513195862731
                      200	         303.805525902526
                      201	         314.348819240402
                      202	         325.145991733755
                      203	         336.199929029318
                      204	         347.513485848183
                      205	         359.089485298717
                      206	         370.930718217143
                      207	         383.039942535601
                      208	         395.419882677408
                      209	         408.073228979278
                      210	         421.002637140212
                      211	         434.210727696765
                      212	         447.700085524362
                      213	         461.473259364353
                      214	          475.53276137645
                      215	          489.88106671619
                      216	         504.520613137072
                      217	         519.453800616964
                      218	         534.682991008421
                      219	         550.210507712489
                      220	         566.038635375621
                      221	         582.169619609258
                      222	         598.605666731692
                      223	         615.348943531762
                      224	         632.401577053969
                      225	         649.765654404569
                      226	         667.443222578216
                      227	         685.436288304713
                      228	         703.746817915431
                      229	         722.376737228955
                      230	         741.327931455512
                      231	         760.602245119742
                      232	         780.201482001373
                      233	          800.12740509334
                      234	          820.38173657693
                      235	         840.966157813502
                      236	         861.882309352339
                      237	          883.13179095421
                      238	         904.716161630198
                      239	         926.636939695372
                      240	         948.895602836877
                      241	         971.493588196007
                      242	         994.432292463861
                      243	         1017.71307199015
                      244	         1041.33724290477
                      245	         1065.30608125169
                      246	         1089.62082313482
                      247	         1114.28266487537
                      248	         1139.29276318045
                      249	         1164.65223532237
                      250	         1190.36215932834
                      251	         1216.42357418025
                      252	         1242.83748002399
                      253	         1269.60483838821
                      254	         1296.72657241183
                      255	          1324.2035670803
                      256	         1352.03666946999
                      257	          1380.2266890005
                      258	         1408.77439769457
                      259	         1437.68053044519
                      260	         1466.94578528965
                      261	         1496.57082369023
                      262	         1526.55627082107
                      263	         1556.90271586122
                      264	         1587.61071229323
                      265	         1618.68077820728
                      266	         1650.11339661035
                      267	         1681.90901574031
                      268	         1714.06804938458
                      269	         1746.59087720311
                      270	         1779.47784505546
                      271	         1812.72926533164
                      272	          1846.3454172866
                      273	         1880.32654737799
                      274	         1914.67286960705
                      275	         1949.38456586238
                      276	         1984.46178626633
                      277	          2019.9046495239
                      278	         2055.71324327379
                      279	         2091.88762444149
                      280	         2128.42781959426
                      281	         2165.33382529764
                      282	         2202.60560847353
                      283	          2240.2431067594
                      284	         2278.24622886866
                      285	         2316.61485495199
                      286	          2355.3488369593
                      287	         2394.44799900235
                      288	         2433.91213771784
                      289	         2473.74102263067
                      290	         2513.93439651741
                      291	         2554.49197576973
                      292	         2595.41345075774
                      293	          2636.6984861929
                      294	         2678.34672149072
                      295	         2720.35777113273
                      296	         2762.73122502798
                      297	         2805.46664887359
                      298	         2848.56358451456
                      299	         2892.02155030253
                      300	          2935.8400414534
                      301	          2980.0185304039
                      302	         3024.55646716666
                      303	         3069.45327968414
                      304	         3114.70837418084
                      305	         3160.32113551419
                      306	          3206.2909275236
                      307	         3252.61709337793
                      308	         3299.29895592113
                      309	         3346.33581801596
                      310	         3393.72696288585
                      311	         3441.47165445476
                      312	         3489.56913768491
                      313	         3538.01863891247
                      314	           3586.819366181
                      315	         3635.97050957275
                      316	         3685.47124153753
                      317	         3735.32071721944
                      318	         3785.51807478104
