    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
    81        4.43979        84.7569        14.9696    3.17113e+06        30.2179    1.32883e+13
    82         4.4405        84.8173        14.9696    3.17113e+06        30.2091    1.31724e+13
    83        4.44121        84.8778        14.9696    3.17113e+06        30.2004    1.30574e+13
    84        4.44193        84.9384        14.9696    3.17113e+06        30.1916    1.29432e+13
    85        4.44264         84.999        14.9696    3.17113e+06        30.1828    1.28298e+13
    86        4.44335        85.0596        14.9696    3.17113e+06         30.174    1.27173e+13
    87        4.44407        85.1203        14.9696    3.17113e+06        30.1652    1.26056e+13
    88        4.44478         85.181        14.9696    3.17113e+06        30.1563    1.24948e+13
    89        4.44549        85.2418        14.9696    3.17113e+06        30.1475    1.23848e+13
    90         4.4462        85.3026        14.9696    3.17113e+06        30.1386    1.22757e+13
    91        4.44692        85.3634        14.9696    3.17113e+06        30.1298    1.21673e+13
    92        4.44763        85.4243        14.9696    3.17113e+06        30.1209    1.20598e+13
    93        4.44834        85.4853        14.9696    3.17113e+06         30.112    1.19531e+13
    94        4.44906        85.5462        14.9696    3.17113e+06        30.1031    1.18472e+13
    95        4.44977        85.6073        14.9696    3.17113e+06        30.0942    1.17421e+13
    96        4.45048        85.6683        14.9696    3.17113e+06        30.0853    1.16378e+13
    97         4.4512        85.7295        14.9696    3.17113e+06        30.0763    1.15343e+13
    98        4.45191        85.7906        14.9696    3.17113e+06        30.0674    1.14316e+13
    99        4.45262        85.8518        14.9696    3.17113e+06        30.0584    1.13297e+13
   100        4.45334         85.913        14.9696    3.17113e+06        30.0495    1.12286e+13
   101        4.45405        85.9743        14.9696    3.17113e+06        30.0405    1.11282e+13
   102        4.45476        86.0357        14.9696    3.17113e+06        30.0315    1.10286e+13
   103        4.45547         86.097        14.9696    3.17113e+06        30.0225    1.09298e+13
   104        4.45619        86.1585        14.9696    3.17113e+06        30.0135    1.08317e+13
   105         4.4569        86.2199        14.9696    3.17113e+06        30.0045    1.07344e+13
   106        4.45761        86.2814        14.9696    3.17113e+06        29.9954    1.06379e+13
   107        4.45833         86.343        14.9696    3.17113e+06        29.9864    1.05421e+13
   108        4.45904        86.4046        14.9696    3.17113e+06        29.9773    1.04471e+13
   109        4.45975        86.4662        14.9696    3.17113e+06        29.9683    1.03528e+13
   110        4.46047        86.5279        14.9696    3.17113e+06        29.9592    1.02592e+13
   111        4.46118        86.5896        14.9696    3.17113e+06        29.9501    1.01663e+13
   112        4.46189        86.6514        14.9696    3.17113e+06         29.941    1.00742e+13
   113        4.46261        86.7132        14.9696    3.17113e+06        29.9319    9.98284e+12
   114        4.46332         86.775        14.9696    3.17113e+06        29.9228    9.89217e+12
   115        4.46403        86.8369        14.9696    3.17113e+06        29.9136    9.80221e+12
   116        4.46475        86.8989        14.9696    3.17113e+06        29.9045    9.71297e+12
   117        4.46546        86.9609        14.9696    3.17113e+06        29.8953    9.62443e+12
   118        4.46617        87.0229        14.9696    3.17113e+06        29.8862    9.53659e+12
   119        4.46688         87.085        14.9696    3.17113e+06         29.877    9.44945e+12
   120         4.4676        87.1471        14.9696    3.17113e+06        29.8678      9.363e+12
   121        4.46831        87.2093        14.9696    3.17113e+06        29.8586    9.27724e+12
   122        4.46902        87.2715        14.9696    3.17113e+06        29.8494    9.19216e+12
   123        4.46974        87.3337        14.9696    3.17113e+06        29.8401    9.10776e+12
   124        4.47045         87.396        14.9696    3.17113e+06        29.8309    9.02404e+12
   125        4.47116        87.4584        14.9696    3.17113e+06        29.8217    8.94099e+12
   126        4.47188        87.5208        14.9696    3.17113e+06        29.8124     8.8586e+12
   127        4.47259        87.5832        14.9696    3.17113e+06        29.8031    8.77688e+12
   128         4.4733        87.6457        14.9696    3.17113e+06        29.7939    8.69582e+12
   129        4.47402        87.7082        14.9696    3.17113e+06        29.7846    8.61541e+12
   130        4.47473        87.7708        14.9696    3.17113e+06        29.7753    8.53566e+12
   131        4.47544        87.8334        14.9696    3.17113e+06         29.766    8.45655e+12
   132        4.47615         87.896        14.9696    3.17113e+06        29.7566    8.37808e+12
   133        4.47687        87.9587        14.9696    3.17113e+06        29.7473    8.30025e+12
   134        4.47758        88.0215        14.9696    3.17113e+06         29.738    8.22305e+12
   135        4.47829        88.0843        14.9696    3.17113e+06        29.7286    8.14648e+12
   136        4.47901        88.1471        14.9696    3.17113e+06        29.7192    8.07054e+12
   137        4.47972          88.21        14.9696    3.17113e+06        29.7099    7.99522e+12
   138        4.48043        88.2729        14.9696    3.17113e+06        29.7005    7.92052e+12
   139        4.48115        88.3359        14.9696    3.17113e+06        29.6911    7.84643e+12
   140        4.48186        88.3989        14.9696    3.17113e+06        29.6817    7.77295e+12
   141        4.48257        88.4619        14.9696    3.17113e+06        29.6723    7.70007e+12
   142        4.48329         88.525        14.9696    3.17113e+06        29.6628     7.6278e+12
   143          4.484        88.5882        14.9696    3.17113e+06        29.6534    7.55613e+12
   144        4.48471        88.6514        14.9696    3.17113e+06        29.6439    7.48504e+12
   145        4.48542        88.7146        14.9696    3.17113e+06        29.6345    7.41455e+12
   146        4.48614        88.7779        14.9696    3.17113e+06         29.625    7.34465e+12
   147        4.48685        88.8412        14.9696    3.17113e+06        29.6155    7.27532e+12
   148        4.48756        88.9046        14.9696    3.17113e+06         29.606    7.20658e+12
   149        4.48828         88.968        14.9696    3.17113e+06        29.5965     7.1384e+12
   150        4.48899        89.0315        14.9696    3.17113e+06         29.587     7.0708e+12
   151         4.4897         89.095        14.9696    3.17113e+06        29.5775    7.00377e+12
   152        4.49042        89.1586        14.9696    3.17113e+06        29.5679    6.93729e+12
   153        4.49113        89.2222        14.9696    3.17113e+06        29.5584    6.87138e+12
   154        4.49184        89.2858        14.9696    3.17113e+06        29.5488    6.80602e+12
   155        4.49256        89.3495        14.9696    3.17113e+06        29.5393    6.74121e+12
   156        4.49327        89.4132        14.9696    3.17113e+06        29.5297    6.67695e+12
   157        4.49398         89.477        14.9696    3.17113e+06        29.5201    6.61324e+12
