    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
    65        4.42838        83.7954         15.237     4.1433e+06        30.3585    1.52945e+13
    66        4.42909        83.8551         15.237     4.1433e+06          30.35    1.51642e+13
    67         4.4298        83.9149         15.237     4.1433e+06        30.3414    1.50349e+13
    68        4.43052        83.9748         15.237     4.1433e+06        30.3328    1.49064e+13
    69        4.43123        84.0347         15.237     4.1433e+06        30.3242    1.47789e+13
    70        4.43194        84.0947         15.237     4.1433e+06        30.3156    1.46523e+13
    71        4.43266        84.1546         15.237     4.1433e+06         30.307    1.45267e+13
    72        4.43337        84.2147         15.237     4.1433e+06        30.2984    1.44019e+13
    73        4.43408        84.2747         15.237     4.1433e+06        30.2897     1.4278e+13
    74         4.4348        84.3349         15.237     4.1433e+06        30.2811    1.41551e+13
    75        4.43551         84.395         15.237     4.1433e+06        30.2724     1.4033e+13
    76        4.43622        84.4552         15.237     4.1433e+06        30.2638    1.39118e+13
    77        4.43693        84.5155         15.237     4.1433e+06        30.2551    1.37915e+13
    78        4.43765        84.5758         15.237     4.1433e+06        30.2464    1.36721e+13
    79        4.43836        84.6361         15.237     4.1433e+06        30.2377    1.35535e+13
    80        4.43907        84.6965         15.237     4.1433e+06        30.2289    1.34359e+13
    81        4.43979        84.7569         15.237     4.1433e+06        30.2202    1.33191e+13
    82         4.4405        84.8173         15.237     4.1433e+06        30.2115    1.32031e+13
    83        4.44121        84.8778         15.237     4.1433e+06        30.2027     1.3088e+13
    84        4.44193        84.9384         15.237     4.1433e+06         30.194    1.29738e+13
    85        4.44264         84.999         15.237     4.1433e+06        30.1852    1.28604e+13
    86        4.44335        85.0596         15.237     4.1433e+06        30.1764    1.27478e+13
    87        4.44407        85.1203         15.237     4.1433e+06        30.1676    1.26361e+13
    88        4.44478         85.181         15.237     4.1433e+06        30.1588    1.25252e+13
    89        4.44549        85.2418         15.237     4.1433e+06        30.1499    1.24152e+13
    90         4.4462        85.3026         15.237     4.1433e+06        30.1411    1.23059e+13
    91        4.44692        85.3634         15.237     4.1433e+06        30.1323    1.21975e+13
    92        4.44763        85.4243         15.237     4.1433e+06        30.1234    1.20899e+13
    93        4.44834        85.4853         15.237     4.1433e+06        30.1145    1.19832e+13
    94        4.44906        85.5462         15.237     4.1433e+06        30.1056    1.18772e+13
    95        4.44977        85.6073         15.237     4.1433e+06        30.0967     1.1772e+13
    96        4.45048        85.6683         15.237     4.1433e+06        30.0878    1.16676e+13
    97         4.4512        85.7295         15.237     4.1433e+06        30.0789     1.1564e+13
    98        4.45191        85.7906         15.237     4.1433e+06          30.07    1.14612e+13
    99        4.45262        85.8518         15.237     4.1433e+06         30.061    1.13592e+13
   100        4.45334         85.913         15.237     4.1433e+06        30.0521    1.12579e+13
   101        4.45405        85.9743         15.237     4.1433e+06        30.0431    1.11575e+13
   102        4.45476        86.0357         15.237     4.1433e+06        30.0342    1.10578e+13
   103        4.45547         86.097         15.237     4.1433e+06        30.0252    1.09588e+13
   104        4.45619        86.1585         15.237     4.1433e+06        30.0162    1.08606e+13
   105         4.4569        86.2199         15.237     4.1433e+06        30.0072    1.07632e+13
   106        4.45761        86.2814         15.237     4.1433e+06        29.9981    1.06665e+13
   107        4.45833         86.343         15.237     4.1433e+06        29.9891    1.05706e+13
   108        4.45904        86.4046         15.237     4.1433e+06        29.9801    1.04754e+13
   109        4.45975        86.4662         15.237     4.1433e+06         29.971     1.0381e+13
   110        4.46047        86.5279         15.237     4.1433e+06        29.9619    1.02873e+13
   111        4.46118        86.5896         15.237     4.1433e+06        29.9528    1.01943e+13
   112        4.46189        86.6514         15.237     4.1433e+06        29.9438     1.0102e+13
   113        4.46261        86.7132         15.237     4.1433e+06        29.9347    1.00105e+13
   114        4.46332         86.775         15.237     4.1433e+06        29.9255    9.91969e+12
   115        4.46403        86.8369         15.237     4.1433e+06        29.9164    9.82958e+12
   116        4.46475        86.8989         15.237     4.1433e+06        29.9073    9.74018e+12
   117        4.46546        86.9609         15.237     4.1433e+06        29.8981    9.65149e+12
   118        4.46617        87.0229         15.237     4.1433e+06         29.889    9.56349e+12
   119        4.46688         87.085         15.237     4.1433e+06        29.8798    9.47619e+12
   120         4.4676        87.1471         15.237     4.1433e+06        29.8706    9.38959e+12
   121        4.46831        87.2093         15.237     4.1433e+06        29.8614    9.30366e+12
   122        4.46902        87.2715         15.237     4.1433e+06        29.8522    9.21842e+12
   123        4.46974        87.3337         15.237     4.1433e+06         29.843    9.13386e+12
   124        4.47045         87.396         15.237     4.1433e+06        29.8338    9.04997e+12
   125        4.47116        87.4584         15.237     4.1433e+06        29.8245    8.96676e+12
   126        4.47188        87.5208         15.237     4.1433e+06        29.8153     8.8842e+12
   127        4.47259        87.5832         15.237     4.1433e+06         29.806    8.80231e+12
   128         4.4733        87.6457         15.237     4.1433e+06        29.7968    8.72108e+12
   129        4.47402        87.7082         15.237     4.1433e+06        29.7875     8.6405e+12
   130        4.47473        87.7708         15.237     4.1433e+06        29.7782    8.56057e+12
   131        4.47544        87.8334         15.237     4.1433e+06        29.7689    8.48128e+12
   132        4.47615         87.896         15.237     4.1433e+06        29.7596    8.40264e+12
   133        4.47687        87.9587         15.237     4.1433e+06        29.7502    8.32463e+12
   134        4.47758        88.0215         15.237     4.1433e+06        29.7409    8.24726e+12
   135        4.47829        88.0843         15.237     4.1433e+06        29.7316    8.17051e+12
   136        4.47901        88.1471         15.237     4.1433e+06        29.7222    8.09439e+12
   137        4.47972          88.21         15.237     4.1433e+06        29.7128    8.01889e+12
   138        4.48043        88.2729         15.237     4.1433e+06        29.7034    7.94401e+12
   139        4.48115        88.3359         15.237     4.1433e+06         29.694    7.86974e+12
   140        4.48186        88.3989         15.237     4.1433e+06        29.6846    7.79608e+12
   141        4.48257        88.4619         15.237     4.1433e+06        29.6752    7.72303e+12
   142        4.48329         88.525         15.237     4.1433e+06        29.6658    7.65057e+12
   143          4.484        88.5882         15.237     4.1433e+06        29.6564    7.57872e+12
   144        4.48471        88.6514         15.237     4.1433e+06        29.6469    7.50745e+12
   145        4.48542        88.7146         15.237     4.1433e+06        29.6375    7.43678e+12
   146        4.48614        88.7779         15.237     4.1433e+06         29.628    7.36669e+12
   147        4.48685        88.8412         15.237     4.1433e+06        29.6185    7.29718e+12
   148        4.48756        88.9046         15.237     4.1433e+06         29.609    7.22825e+12
   149        4.48828         88.968         15.237     4.1433e+06        29.5995     7.1599e+12
   150        4.48899        89.0315         15.237     4.1433e+06          29.59    7.09211e+12
   151         4.4897         89.095         15.237     4.1433e+06        29.5805    7.02489e+12
   152        4.49042        89.1586         15.237     4.1433e+06        29.5709    6.95824e+12
   153        4.49113        89.2222         15.237     4.1433e+06        29.5614    6.89214e+12
   154        4.49184        89.2858         15.237     4.1433e+06        29.5518     6.8266e+12
   155        4.49256        89.3495         15.237     4.1433e+06        29.5423    6.76161e+12
   156        4.49327        89.4132         15.237     4.1433e+06        29.5327    6.69716e+12
   157        4.49398         89.477         15.237     4.1433e+06        29.5231    6.63327e+12
   158        4.49469        89.5409         15.237     4.1433e+06        29.5135    6.56991e+12
   159        4.49541        89.6047         15.237     4.1433e+06        29.5039    6.50708e+12
   160        4.49612        89.6686         15.237     4.1433e+06        29.4943    6.44479e+12
   161        4.49683        89.7326         15.237     4.1433e+06        29.4847    6.38303e+12
   162        4.49755        89.7966         15.237     4.1433e+06         29.475     6.3218e+12
   163        4.49826        89.8607         15.237     4.1433e+06        29.4654    6.26109e+12
   164        4.49897        89.9248         15.237     4.1433e+06        29.4557    6.20089e+12
   165        4.49969        89.9889         15.237     4.1433e+06         29.446    6.14121e+12
   166         4.5004        90.0531         15.237     4.1433e+06        29.4364    6.08205e+12
   167        4.50111        90.1174         15.237     4.1433e+06        29.4267    6.02339e+12
   168        4.50183        90.1816         15.237     4.1433e+06         29.417    5.96523e+12
   169        4.50254         90.246         15.237     4.1433e+06        29.4073    5.90757e+12
   170        4.50325        90.3103         15.237     4.1433e+06        29.3975    5.85042e+12
   171        4.50397        90.3748         15.237     4.1433e+06        29.3878    5.79375e+12
   172        4.50468        90.4392         15.237     4.1433e+06        29.3781    5.73758e+12
   173        4.50539        90.5038         15.237     4.1433e+06        29.3683    5.68189e+12
   174         4.5061        90.5683         15.237     4.1433e+06        29.3585    5.62669e+12
   175        4.50682        90.6329         15.237     4.1433e+06        29.3488    5.57196e+12
   176        4.50753        90.6976         15.237     4.1433e+06         29.339    5.51771e+12
   177        4.50824        90.7623         15.237     4.1433e+06        29.3292    5.46394e+12
   178        4.50896         90.827         15.237     4.1433e+06        29.3194    5.41063e+12
   179        4.50967        90.8918         15.237     4.1433e+06        29.3096    5.35779e+12
   180        4.51038        90.9566         15.237     4.1433e+06        29.2997    5.30542e+12
   181         4.5111        91.0215         15.237     4.1433e+06        29.2899     5.2535e+12
   182        4.51181        91.0865         15.237     4.1433e+06        29.2801    5.20204e+12
   183        4.51252        91.1514         15.237     4.1433e+06        29.2702    5.15103e+12
   184        4.51324        91.2165         15.237     4.1433e+06        29.2604    5.10047e+12
   185        4.51395        91.2815         15.237     4.1433e+06        29.2505    5.05036e+12
   186        4.51466        91.3466         15.237     4.1433e+06        29.2406    5.00069e+12
   187        4.51537        91.4118         15.237     4.1433e+06        29.2307    4.95146e+12
   188        4.51609         91.477         15.237     4.1433e+06        29.2208    4.90267e+12
   189         4.5168        91.5423         15.237     4.1433e+06        29.2109    4.85431e+12
   190        4.51751        91.6076         15.237     4.1433e+06         29.201    4.80638e+12
   191        4.51823        91.6729         15.237     4.1433e+06         29.191    4.75888e+12
   192        4.51894        91.7383         15.237     4.1433e+06        29.1811     4.7118e+12
   193        4.51965        91.8037         15.237     4.1433e+06        29.1711    4.66515e+12
   194        4.52037        91.8692         15.237     4.1433e+06        29.1612    4.61891e+12
   195        4.52108        91.9348         15.237     4.1433e+06        29.1512    4.57308e+12
   196        4.52179        92.0004         15.237     4.1433e+06        29.1412    4.52767e+12
   197        4.52251         92.066         15.237     4.1433e+06        29.1312    4.48267e+12
   198        4.52322        92.1317         15.237     4.1433e+06        29.1212    4.43807e+12
   199        4.52393        92.1974         15.237     4.1433e+06        29.1112    4.39387e+12
   200        4.52464        92.2631         15.237     4.1433e+06        29.1012    4.35007e+12
   201        4.52536         92.329         15.237     4.1433e+06        29.0912    4.30667e+12
   202        4.52607        92.3948         15.237     4.1433e+06        29.0811    4.26366e+12
   203        4.52678        92.4607         15.237     4.1433e+06        29.0711    4.22104e+12
   204         4.5275        92.5267         15.237     4.1433e+06         29.061    4.17881e+12
   205        4.52821        92.5927         15.237     4.1433e+06         29.051    4.13696e+12
   206        4.52892        92.6587         15.237     4.1433e+06        29.0409     4.0955e+12
   207        4.52964        92.7248         15.237     4.1433e+06        29.0308    4.05441e+12
   208        4.53035         92.791         15.237     4.1433e+06        29.0207     4.0137e+12
   209        4.53106        92.8572         15.237     4.1433e+06        29.0106    3.97336e+12
   210        4.53178        92.9234         15.237     4.1433e+06        29.0005    3.93339e+12
   211        4.53249        92.9897         15.237     4.1433e+06        28.9904    3.89378e+12
   212         4.5332         93.056         15.237     4.1433e+06        28.9803    3.85454e+12
   213        4.53391        93.1224         15.237     4.1433e+06        28.9701    3.81566e+12
   214        4.53463        93.1888         15.237     4.1433e+06          28.96    3.77714e+12
   215        4.53534        93.2553         15.237     4.1433e+06        28.9498    3.73898e+12
   216        4.53605        93.3218         15.237     4.1433e+06        28.9397    3.70117e+12
   217        4.53677        93.3884         15.237     4.1433e+06        28.9295    3.66371e+12
   218        4.53748         93.455         15.237     4.1433e+06        28.9193    3.62659e+12
   219        4.53819        93.5217         15.237     4.1433e+06        28.9091    3.58982e+12
   220        4.53891        93.5884         15.237     4.1433e+06        28.8989    3.55339e+12
   221        4.53962        93.6552         15.237     4.1433e+06        28.8887     3.5173e+12
   222        4.54033         93.722         15.237     4.1433e+06        28.8785    3.48155e+12
   223        4.54105        93.7888         15.237     4.1433e+06        28.8683    3.44613e+12
   224        4.54176        93.8557         15.237     4.1433e+06         28.858    3.41104e+12
   225        4.54247        93.9227         15.237     4.1433e+06        28.8478    3.37628e+12
   226        4.54319        93.9897         15.237     4.1433e+06        28.8375    3.34185e+12
   227         4.5439        94.0567         15.237     4.1433e+06        28.8273    3.30773e+12
   228        4.54461        94.1238         15.237     4.1433e+06         28.817    3.27394e+12
   229        4.54532         94.191         15.237     4.1433e+06        28.8067    3.24047e+12
   230        4.54604        94.2582         15.237     4.1433e+06        28.7965    3.20731e+12
   231        4.54675        94.3254         15.237     4.1433e+06        28.7862    3.17447e+12
   232        4.54746        94.3927         15.237     4.1433e+06        28.7759    3.14193e+12
   233        4.54818          94.46         15.237     4.1433e+06        28.7655     3.1097e+12
   234        4.54889        94.5274         15.237     4.1433e+06        28.7552    3.07778e+12
   235         4.5496        94.5948         15.237     4.1433e+06        28.7449    3.04616e+12
   236        4.55032        94.6623         15.237     4.1433e+06        28.7346    3.01484e+12
   237        4.55103        94.7298         15.237     4.1433e+06        28.7242    2.98382e+12
   238        4.55174        94.7974         15.237     4.1433e+06        28.7139    2.95309e+12
   239        4.55246         94.865         15.237     4.1433e+06        28.7035    2.92266e+12
   240        4.55317        94.9327         15.237     4.1433e+06        28.6931    2.89252e+12
   241        4.55388        95.0004         15.237     4.1433e+06        28.6828    2.86266e+12
   242        4.55459        95.0682         15.237     4.1433e+06        28.6724    2.83309e+12
   243        4.55531         95.136         15.237     4.1433e+06         28.662    2.80381e+12
   244        4.55602        95.2039         15.237     4.1433e+06        28.6516     2.7748e+12
   245        4.55673        95.2718         15.237     4.1433e+06        28.6412    2.74608e+12
   246        4.55745        95.3398         15.237     4.1433e+06        28.6308    2.71762e+12
   247        4.55816        95.4078         15.237     4.1433e+06        28.6204    2.68945e+12
   248        4.55887        95.4758         15.237     4.1433e+06        28.6099    2.66154e+12
   249        4.55959        95.5439         15.237     4.1433e+06        28.5995    2.63391e+12
   250         4.5603        95.6121         15.237     4.1433e+06         28.589    2.60654e+12
   251        4.56101        95.6803         15.237     4.1433e+06        28.5786    2.57944e+12
   252        4.56173        95.7485         15.237     4.1433e+06        28.5681     2.5526e+12
   253        4.56244        95.8168         15.237     4.1433e+06        28.5577    2.52601e+12
   254        4.56315        95.8852         15.237     4.1433e+06        28.5472    2.49969e+12
   255        4.56386        95.9536         15.237     4.1433e+06        28.5367    2.47363e+12
   256        4.56458         96.022         15.237     4.1433e+06        28.5262    2.44781e+12
   257        4.56529        96.0905         15.237     4.1433e+06        28.5157    2.42225e+12
   258          4.566        96.1591         15.237     4.1433e+06        28.5052    2.39694e+12
   259        4.56672        96.2277         15.237     4.1433e+06        28.4947    2.37188e+12
   260        4.56743        96.2963         15.237     4.1433e+06        28.4842    2.34706e+12
   261        4.56814         96.365         15.237     4.1433e+06        28.4737    2.32248e+12
   262        4.56886        96.4338         15.237     4.1433e+06        28.4631    2.29814e+12
   263        4.56957        96.5026         15.237     4.1433e+06        28.4526    2.27405e+12
   264        4.57028        96.5714         15.237     4.1433e+06         28.442    2.25019e+12
   265          4.571        96.6403         15.237     4.1433e+06        28.4315    2.22656e+12
   266        4.57171        96.7092         15.237     4.1433e+06        28.4209    2.20317e+12
   267        4.57242        96.7782         15.237     4.1433e+06        28.4104    2.18001e+12
   268        4.57313        96.8472         15.237     4.1433e+06        28.3998    2.15708e+12
   269        4.57385        96.9163         15.237     4.1433e+06        28.3892    2.13437e+12
   270        4.57456        96.9855         15.237     4.1433e+06        28.3786    2.11189e+12
   271        4.57527        97.0546         15.237     4.1433e+06         28.368    2.08963e+12
   272        4.57599        97.1239         15.237     4.1433e+06        28.3574    2.06759e+12
   273         4.5767        97.1932         15.237     4.1433e+06        28.3468    2.04577e+12
   274        4.57741        97.2625         15.237     4.1433e+06        28.3362    2.02417e+12
   275        4.57813        97.3319         15.237     4.1433e+06        28.3256    2.00278e+12
   276        4.57884        97.4013         15.237     4.1433e+06        28.3149    1.98161e+12
   277        4.57955        97.4708         15.237     4.1433e+06        28.3043    1.96064e+12
   278        4.58027        97.5403         15.237     4.1433e+06        28.2937    1.93989e+12
   279        4.58098        97.6099         15.237     4.1433e+06         28.283    1.91934e+12
   280        4.58169        97.6795         15.237     4.1433e+06        28.2723      1.899e+12
   281        4.58241        97.7492         15.237     4.1433e+06        28.2617    1.87886e+12
   282        4.58312        97.8189         15.237     4.1433e+06         28.251    1.85893e+12
   283        4.58383        97.8887         15.237     4.1433e+06        28.2403    1.83919e+12
   284        4.58454        97.9585         15.237     4.1433e+06        28.2297    1.81966e+12
   285        4.58526        98.0284         15.237     4.1433e+06         28.219    1.80032e+12
   286        4.58597        98.0983         15.237     4.1433e+06        28.2083    1.78117e+12
   287        4.58668        98.1683         15.237     4.1433e+06        28.1976    1.76222e+12
   288         4.5874        98.2384         15.237     4.1433e+06        28.1869    1.74345e+12
   289        4.58811        98.3084         15.237     4.1433e+06        28.1762    1.72488e+12
   290        4.58882        98.3786         15.237     4.1433e+06        28.1655     1.7065e+12
   291        4.58954        98.4487         15.237     4.1433e+06        28.1547     1.6883e+12
   292        4.59025         98.519         15.237     4.1433e+06         28.144    1.67028e+12
   293        4.59096        98.5892         15.237     4.1433e+06        28.1333    1.65245e+12
   294        4.59168        98.6596         15.237     4.1433e+06        28.1225     1.6348e+12
   295        4.59239          98.73         15.237     4.1433e+06        28.1118    1.61733e+12
   296         4.5931        98.8004         15.237     4.1433e+06         28.101    1.60004e+12
   297        4.59381        98.8709         15.237     4.1433e+06        28.0903    1.58292e+12
   298        4.59453        98.9414         15.237     4.1433e+06        28.0795    1.56598e+12
   299        4.59524         99.012         15.237     4.1433e+06        28.0688    1.54921e+12
   300        4.59595        99.0826         15.237     4.1433e+06         28.058    1.53261e+12
   301        4.59667        99.1533         15.237     4.1433e+06        28.0472    1.51618e+12
   302        4.59738         99.224         15.237     4.1433e+06        28.0364    1.49992e+12
   303        4.59809        99.2948         15.237     4.1433e+06        28.0256    1.48382e+12
   304        4.59881        99.3656         15.237     4.1433e+06        28.0148    1.46789e+12
   305        4.59952        99.4365         15.237     4.1433e+06         28.004    1.45213e+12
   306        4.60023        99.5074         15.237     4.1433e+06        27.9932    1.43652e+12
   307        4.60095        99.5784         15.237     4.1433e+06        27.9824    1.42108e+12
   308        4.60166        99.6495         15.237     4.1433e+06        27.9716    1.40579e+12
   309        4.60237        99.7205         15.237     4.1433e+06        27.9608    1.39066e+12
   310        4.60308        99.7917         15.237     4.1433e+06          27.95    1.37569e+12
   311         4.6038        99.8629         15.237     4.1433e+06        27.9391    1.36088e+12
   312        4.60451        99.9341         15.237     4.1433e+06        27.9283    1.34621e+12
   313        4.60522        100.005         15.237     4.1433e+06        27.9175     1.3317e+12
   314        4.60594        100.077         15.237     4.1433e+06        27.9066    1.31734e+12
   315        4.60665        100.148         15.237     4.1433e+06        27.8958    1.30312e+12
   316        4.60736         100.22         15.237     4.1433e+06        27.8849    1.28905e+12
   317        4.60808        100.291         15.237     4.1433e+06        27.8741    1.27513e+12
   318        4.60879        100.363         15.237     4.1433e+06        27.8632    1.26136e+12
   319         4.6095        100.434         15.237     4.1433e+06        27.8523    1.24772e+12
   320        4.61022        100.506         15.237     4.1433e+06        27.8415    1.23423e+12
   321        4.61093        100.578         15.237     4.1433e+06        27.8306    1.22088e+12
   322        4.61164        100.649         15.237     4.1433e+06        27.8197    1.20767e+12
   323        4.61235        100.721         15.237     4.1433e+06        27.8088     1.1946e+12
   324        4.61307        100.793         15.237     4.1433e+06        27.7979    1.18166e+12
   325        4.61378        100.865         15.237     4.1433e+06         27.787    1.16886e+12
   326        4.61449        100.937         15.237     4.1433e+06        27.7761    1.15619e+12
   327        4.61521        101.009         15.237     4.1433e+06        27.7652    1.14365e+12
   328        4.61592        101.081         15.237     4.1433e+06        27.7543    1.13124e+12
   329        4.61663        101.153         15.237     4.1433e+06        27.7434    1.11897e+12
   330        4.61735        101.225         15.237     4.1433e+06        27.7325    1.10682e+12
   331        4.61806        101.297         15.237     4.1433e+06        27.7216     1.0948e+12
   332        4.61877         101.37         15.237     4.1433e+06        27.7107    1.08291e+12
   333        4.61949        101.442         15.237     4.1433e+06        27.6997    1.07114e+12
   334         4.6202        101.514         15.237     4.1433e+06        27.6888     1.0595e+12
   335        4.62091        101.587         15.237     4.1433e+06        27.6779    1.04798e+12
   336        4.62163        101.659         15.237     4.1433e+06        27.6669    1.03658e+12
   337        4.62234        101.732         15.237     4.1433e+06         27.656     1.0253e+12
   338        4.62305        101.804         15.237     4.1433e+06        27.6451    1.01414e+12
   339        4.62376        101.877         15.237     4.1433e+06        27.6341     1.0031e+12
   340        4.62448        101.949         15.237     4.1433e+06        27.6232     9.9217e+11
   341        4.62519        102.022         15.237     4.1433e+06        27.6122    9.81359e+11
   342         4.6259        102.095         15.237     4.1433e+06        27.6012    9.70663e+11
   343        4.62662        102.168         15.237     4.1433e+06        27.5903    9.60081e+11
   344        4.62733        102.241         15.237     4.1433e+06        27.5793     9.4961e+11
   345        4.62804        102.314         15.237     4.1433e+06        27.5683     9.3925e+11
   346        4.62876        102.387         15.237     4.1433e+06        27.5574    9.29001e+11
   347        4.62947         102.46         15.237     4.1433e+06        27.5464     9.1886e+11
   348        4.63018        102.533         15.237     4.1433e+06        27.5354    9.08827e+11
   349         4.6309        102.606         15.237     4.1433e+06        27.5244    8.98901e+11
   350        4.63161        102.679         15.237     4.1433e+06        27.5135    8.89081e+11
   351        4.63232        102.752         15.237     4.1433e+06        27.5025    8.79365e+11
   352        4.63303        102.826         15.237     4.1433e+06        27.4915    8.69752e+11
   353        4.63375        102.899         15.237     4.1433e+06        27.4805    8.60243e+11
   354        4.63446        102.972         15.237     4.1433e+06        27.4695    8.50835e+11
   355        4.63517        103.046         15.237     4.1433e+06        27.4585    8.41527e+11
   356        4.63589        103.119         15.237     4.1433e+06        27.4475    8.32319e+11
   357         4.6366        103.193         15.237     4.1433e+06        27.4365    8.23209e+11
   358        4.63731        103.267         15.237     4.1433e+06        27.4255    8.14197e+11
   359        4.63803         103.34         15.237     4.1433e+06        27.4145    8.05281e+11
   360        4.63874        103.414         15.237     4.1433e+06        27.4034    7.96461e+11
   361        4.63945        103.488         15.237     4.1433e+06        27.3924    7.87735e+11
   362        4.64017        103.561         15.237     4.1433e+06        27.3814    7.79104e+11
   363        4.64088        103.635         15.237     4.1433e+06        27.3704    7.70564e+11
   364        4.64159        103.709         15.237     4.1433e+06        27.3594    7.62117e+11
   365         4.6423        103.783         15.237     4.1433e+06        27.3483     7.5376e+11
   366        4.64302        103.857         15.237     4.1433e+06        27.3373    7.45494e+11
   367        4.64373        103.931         15.237     4.1433e+06        27.3263    7.37316e+11
   368        4.64444        104.006         15.237     4.1433e+06        27.3153    7.29226e+11
