    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
    49        4.41697        82.8447        15.0626    3.48031e+06        30.4922    1.74819e+13
    50        4.41768        82.9038        15.0626    3.48031e+06        30.4838    1.73358e+13
    51        4.41839         82.963        15.0626    3.48031e+06        30.4754    1.71907e+13
    52        4.41911        83.0221        15.0626    3.48031e+06         30.467    1.70467e+13
    53        4.41982        83.0814        15.0626    3.48031e+06        30.4585    1.69036e+13
    54        4.42053        83.1406        15.0626    3.48031e+06        30.4501    1.67616e+13
    55        4.42125        83.1999        15.0626    3.48031e+06        30.4417    1.66206e+13
    56        4.42196        83.2593        15.0626    3.48031e+06        30.4332    1.64805e+13
    57        4.42267        83.3187        15.0626    3.48031e+06        30.4247    1.63415e+13
    58        4.42339        83.3781        15.0626    3.48031e+06        30.4162    1.62034e+13
    59         4.4241        83.4376        15.0626    3.48031e+06        30.4077    1.60663e+13
    60        4.42481        83.4971        15.0626    3.48031e+06        30.3992    1.59302e+13
    61        4.42553        83.5567        15.0626    3.48031e+06        30.3907    1.57951e+13
    62        4.42624        83.6163        15.0626    3.48031e+06        30.3822    1.56609e+13
    63        4.42695        83.6759        15.0626    3.48031e+06        30.3736    1.55277e+13
    64        4.42766        83.7356        15.0626    3.48031e+06        30.3651    1.53954e+13
    65        4.42838        83.7954        15.0626    3.48031e+06        30.3565    1.52641e+13
    66        4.42909        83.8551        15.0626    3.48031e+06        30.3479    1.51338e+13
    67         4.4298        83.9149        15.0626    3.48031e+06        30.3394    1.50043e+13
    68        4.43052        83.9748        15.0626    3.48031e+06        30.3308    1.48759e+13
    69        4.43123        84.0347        15.0626    3.48031e+06        30.3221    1.47483e+13
    70        4.43194        84.0947        15.0626    3.48031e+06        30.3135    1.46217e+13
    71        4.43266        84.1546        15.0626    3.48031e+06        30.3049     1.4496e+13
    72        4.43337        84.2147        15.0626    3.48031e+06        30.2962    1.43712e+13
    73        4.43408        84.2747        15.0626    3.48031e+06        30.2876    1.42473e+13
    74         4.4348        84.3349        15.0626    3.48031e+06        30.2789    1.41243e+13
    75        4.43551         84.395        15.0626    3.48031e+06        30.2702    1.40022e+13
    76        4.43622        84.4552        15.0626    3.48031e+06        30.2615     1.3881e+13
    77        4.43693        84.5155        15.0626    3.48031e+06        30.2528    1.37607e+13
    78        4.43765        84.5758        15.0626    3.48031e+06        30.2441    1.36413e+13
    79        4.43836        84.6361        15.0626    3.48031e+06        30.2354    1.35228e+13
    80        4.43907        84.6965        15.0626    3.48031e+06        30.2267    1.34051e+13
    81        4.43979        84.7569        15.0626    3.48031e+06        30.2179    1.32883e+13
    82         4.4405        84.8173        15.0626    3.48031e+06        30.2091    1.31724e+13
    83        4.44121        84.8778        15.0626    3.48031e+06        30.2004    1.30574e+13
    84        4.44193        84.9384        15.0626    3.48031e+06        30.1916    1.29432e+13
    85        4.44264         84.999        15.0626    3.48031e+06        30.1828    1.28298e+13
    86        4.44335        85.0596        15.0626    3.48031e+06         30.174    1.27173e+13
    87        4.44407        85.1203        15.0626    3.48031e+06        30.1652    1.26056e+13
    88        4.44478         85.181        15.0626    3.48031e+06        30.1563    1.24948e+13
    89        4.44549        85.2418        15.0626    3.48031e+06        30.1475    1.23848e+13
    90         4.4462        85.3026        15.0626    3.48031e+06        30.1386    1.22757e+13
    91        4.44692        85.3634        15.0626    3.48031e+06        30.1298    1.21673e+13
    92        4.44763        85.4243        15.0626    3.48031e+06        30.1209    1.20598e+13
    93        4.44834        85.4853        15.0626    3.48031e+06         30.112    1.19531e+13
    94        4.44906        85.5462        15.0626    3.48031e+06        30.1031    1.18472e+13
    95        4.44977        85.6073        15.0626    3.48031e+06        30.0942    1.17421e+13
    96        4.45048        85.6683        15.0626    3.48031e+06        30.0853    1.16378e+13
    97         4.4512        85.7295        15.0626    3.48031e+06        30.0763    1.15343e+13
    98        4.45191        85.7906        15.0626    3.48031e+06        30.0674    1.14316e+13
    99        4.45262        85.8518        15.0626    3.48031e+06        30.0584    1.13297e+13
   100        4.45334         85.913        15.0626    3.48031e+06        30.0495    1.12286e+13
   101        4.45405        85.9743        15.0626    3.48031e+06        30.0405    1.11282e+13
   102        4.45476        86.0357        15.0626    3.48031e+06        30.0315    1.10286e+13
   103        4.45547         86.097        15.0626    3.48031e+06        30.0225    1.09298e+13
   104        4.45619        86.1585        15.0626    3.48031e+06        30.0135    1.08317e+13
   105         4.4569        86.2199        15.0626    3.48031e+06        30.0045    1.07344e+13
   106        4.45761        86.2814        15.0626    3.48031e+06        29.9954    1.06379e+13
   107        4.45833         86.343        15.0626    3.48031e+06        29.9864    1.05421e+13
   108        4.45904        86.4046        15.0626    3.48031e+06        29.9773    1.04471e+13
   109        4.45975        86.4662        15.0626    3.48031e+06        29.9683    1.03528e+13
   110        4.46047        86.5279        15.0626    3.48031e+06        29.9592    1.02592e+13
   111        4.46118        86.5896        15.0626    3.48031e+06        29.9501    1.01663e+13
   112        4.46189        86.6514        15.0626    3.48031e+06         29.941    1.00742e+13
   113        4.46261        86.7132        15.0626    3.48031e+06        29.9319    9.98284e+12
   114        4.46332         86.775        15.0626    3.48031e+06        29.9228    9.89217e+12
   115        4.46403        86.8369        15.0626    3.48031e+06        29.9136    9.80221e+12
   116        4.46475        86.8989        15.0626    3.48031e+06        29.9045    9.71297e+12
   117        4.46546        86.9609        15.0626    3.48031e+06        29.8953    9.62443e+12
   118        4.46617        87.0229        15.0626    3.48031e+06        29.8862    9.53659e+12
   119        4.46688         87.085        15.0626    3.48031e+06         29.877    9.44945e+12
   120         4.4676        87.1471        15.0626    3.48031e+06        29.8678      9.363e+12
   121        4.46831        87.2093        15.0626    3.48031e+06        29.8586    9.27724e+12
   122        4.46902        87.2715        15.0626    3.48031e+06        29.8494    9.19216e+12
   123        4.46974        87.3337        15.0626    3.48031e+06        29.8401    9.10776e+12
   124        4.47045         87.396        15.0626    3.48031e+06        29.8309    9.02404e+12
   125        4.47116        87.4584        15.0626    3.48031e+06        29.8217    8.94099e+12
   126        4.47188        87.5208        15.0626    3.48031e+06        29.8124     8.8586e+12
   127        4.47259        87.5832        15.0626    3.48031e+06        29.8031    8.77688e+12
   128         4.4733        87.6457        15.0626    3.48031e+06        29.7939    8.69582e+12
   129        4.47402        87.7082        15.0626    3.48031e+06        29.7846    8.61541e+12
   130        4.47473        87.7708        15.0626    3.48031e+06        29.7753    8.53566e+12
   131        4.47544        87.8334        15.0626    3.48031e+06         29.766    8.45655e+12
   132        4.47615         87.896        15.0626    3.48031e+06        29.7566    8.37808e+12
   133        4.47687        87.9587        15.0626    3.48031e+06        29.7473    8.30025e+12
   134        4.47758        88.0215        15.0626    3.48031e+06         29.738    8.22305e+12
   135        4.47829        88.0843        15.0626    3.48031e+06        29.7286    8.14648e+12
   136        4.47901        88.1471        15.0626    3.48031e+06        29.7192    8.07054e+12
   137        4.47972          88.21        15.0626    3.48031e+06        29.7099    7.99522e+12
   138        4.48043        88.2729        15.0626    3.48031e+06        29.7005    7.92052e+12
   139        4.48115        88.3359        15.0626    3.48031e+06        29.6911    7.84643e+12
   140        4.48186        88.3989        15.0626    3.48031e+06        29.6817    7.77295e+12
   141        4.48257        88.4619        15.0626    3.48031e+06        29.6723    7.70007e+12
   142        4.48329         88.525        15.0626    3.48031e+06        29.6628     7.6278e+12
   143          4.484        88.5882        15.0626    3.48031e+06        29.6534    7.55613e+12
   144        4.48471        88.6514        15.0626    3.48031e+06        29.6439    7.48504e+12
   145        4.48542        88.7146        15.0626    3.48031e+06        29.6345    7.41455e+12
   146        4.48614        88.7779        15.0626    3.48031e+06         29.625    7.34465e+12
   147        4.48685        88.8412        15.0626    3.48031e+06        29.6155    7.27532e+12
   148        4.48756        88.9046        15.0626    3.48031e+06         29.606    7.20658e+12
   149        4.48828         88.968        15.0626    3.48031e+06        29.5965     7.1384e+12
   150        4.48899        89.0315        15.0626    3.48031e+06         29.587     7.0708e+12
   151         4.4897         89.095        15.0626    3.48031e+06        29.5775    7.00377e+12
   152        4.49042        89.1586        15.0626    3.48031e+06        29.5679    6.93729e+12
   153        4.49113        89.2222        15.0626    3.48031e+06        29.5584    6.87138e+12
   154        4.49184        89.2858        15.0626    3.48031e+06        29.5488    6.80602e+12
   155        4.49256        89.3495        15.0626    3.48031e+06        29.5393    6.74121e+12
   156        4.49327        89.4132        15.0626    3.48031e+06        29.5297    6.67695e+12
   157        4.49398         89.477        15.0626    3.48031e+06        29.5201    6.61324e+12
   158        4.49469        89.5409        15.0626    3.48031e+06        29.5105    6.55006e+12
   159        4.49541        89.6047        15.0626    3.48031e+06        29.5009    6.48742e+12
   160        4.49612        89.6686        15.0626    3.48031e+06        29.4913    6.42531e+12
   161        4.49683        89.7326        15.0626    3.48031e+06        29.4816    6.36373e+12
   162        4.49755        89.7966        15.0626    3.48031e+06         29.472    6.30268e+12
   163        4.49826        89.8607        15.0626    3.48031e+06        29.4623    6.24215e+12
   164        4.49897        89.9248        15.0626    3.48031e+06        29.4527    6.18214e+12
   165        4.49969        89.9889        15.0626    3.48031e+06         29.443    6.12264e+12
   166         4.5004        90.0531        15.0626    3.48031e+06        29.4333    6.06365e+12
   167        4.50111        90.1174        15.0626    3.48031e+06        29.4236    6.00517e+12
   168        4.50183        90.1816        15.0626    3.48031e+06        29.4139    5.94719e+12
   169        4.50254         90.246        15.0626    3.48031e+06        29.4042    5.88971e+12
   170        4.50325        90.3103        15.0626    3.48031e+06        29.3945    5.83273e+12
   171        4.50397        90.3748        15.0626    3.48031e+06        29.3848    5.77624e+12
   172        4.50468        90.4392        15.0626    3.48031e+06         29.375    5.72024e+12
   173        4.50539        90.5038        15.0626    3.48031e+06        29.3653    5.66473e+12
   174         4.5061        90.5683        15.0626    3.48031e+06        29.3555     5.6097e+12
   175        4.50682        90.6329        15.0626    3.48031e+06        29.3457    5.55515e+12
   176        4.50753        90.6976        15.0626    3.48031e+06         29.336    5.50107e+12
   177        4.50824        90.7623        15.0626    3.48031e+06        29.3262    5.44747e+12
   178        4.50896         90.827        15.0626    3.48031e+06        29.3164    5.39434e+12
   179        4.50967        90.8918        15.0626    3.48031e+06        29.3066    5.34167e+12
   180        4.51038        90.9566        15.0626    3.48031e+06        29.2967    5.28946e+12
   181         4.5111        91.0215        15.0626    3.48031e+06        29.2869    5.23771e+12
   182        4.51181        91.0865        15.0626    3.48031e+06        29.2771    5.18642e+12
   183        4.51252        91.1514        15.0626    3.48031e+06        29.2672    5.13558e+12
   184        4.51324        91.2165        15.0626    3.48031e+06        29.2574    5.08519e+12
   185        4.51395        91.2815        15.0626    3.48031e+06        29.2475    5.03524e+12
   186        4.51466        91.3466        15.0626    3.48031e+06        29.2376    4.98574e+12
   187        4.51537        91.4118        15.0626    3.48031e+06        29.2277    4.93667e+12
   188        4.51609         91.477        15.0626    3.48031e+06        29.2178    4.88805e+12
   189         4.5168        91.5423        15.0626    3.48031e+06        29.2079    4.83985e+12
   190        4.51751        91.6076        15.0626    3.48031e+06         29.198    4.79208e+12
   191        4.51823        91.6729        15.0626    3.48031e+06        29.1881    4.74474e+12
   192        4.51894        91.7383        15.0626    3.48031e+06        29.1781    4.69782e+12
   193        4.51965        91.8037        15.0626    3.48031e+06        29.1682    4.65132e+12
   194        4.52037        91.8692        15.0626    3.48031e+06        29.1582    4.60524e+12
   195        4.52108        91.9348        15.0626    3.48031e+06        29.1482    4.55957e+12
   196        4.52179        92.0004        15.0626    3.48031e+06        29.1383    4.51431e+12
   197        4.52251         92.066        15.0626    3.48031e+06        29.1283    4.46946e+12
   198        4.52322        92.1317        15.0626    3.48031e+06        29.1183    4.42502e+12
   199        4.52393        92.1974        15.0626    3.48031e+06        29.1083    4.38097e+12
   200        4.52464        92.2631        15.0626    3.48031e+06        29.0983    4.33732e+12
   201        4.52536         92.329        15.0626    3.48031e+06        29.0883    4.29407e+12
   202        4.52607        92.3948        15.0626    3.48031e+06        29.0782    4.25121e+12
   203        4.52678        92.4607        15.0626    3.48031e+06        29.0682    4.20874e+12
   204         4.5275        92.5267        15.0626    3.48031e+06        29.0581    4.16665e+12
   205        4.52821        92.5927        15.0626    3.48031e+06        29.0481    4.12495e+12
   206        4.52892        92.6587        15.0626    3.48031e+06         29.038    4.08363e+12
   207        4.52964        92.7248        15.0626    3.48031e+06        29.0279    4.04268e+12
   208        4.53035         92.791        15.0626    3.48031e+06        29.0178    4.00211e+12
   209        4.53106        92.8572        15.0626    3.48031e+06        29.0077    3.96191e+12
   210        4.53178        92.9234        15.0626    3.48031e+06        28.9976    3.92208e+12
   211        4.53249        92.9897        15.0626    3.48031e+06        28.9875    3.88262e+12
   212         4.5332         93.056        15.0626    3.48031e+06        28.9774    3.84352e+12
   213        4.53391        93.1224        15.0626    3.48031e+06        28.9673    3.80477e+12
   214        4.53463        93.1888        15.0626    3.48031e+06        28.9571    3.76639e+12
   215        4.53534        93.2553        15.0626    3.48031e+06         28.947    3.72836e+12
   216        4.53605        93.3218        15.0626    3.48031e+06        28.9368    3.69068e+12
   217        4.53677        93.3884        15.0626    3.48031e+06        28.9267    3.65335e+12
   218        4.53748         93.455        15.0626    3.48031e+06        28.9165    3.61636e+12
   219        4.53819        93.5217        15.0626    3.48031e+06        28.9063    3.57972e+12
   220        4.53891        93.5884        15.0626    3.48031e+06        28.8961    3.54342e+12
   221        4.53962        93.6552        15.0626    3.48031e+06        28.8859    3.50746e+12
   222        4.54033         93.722        15.0626    3.48031e+06        28.8757    3.47183e+12
   223        4.54105        93.7888        15.0626    3.48031e+06        28.8655    3.43654e+12
   224        4.54176        93.8557        15.0626    3.48031e+06        28.8553    3.40157e+12
   225        4.54247        93.9227        15.0626    3.48031e+06         28.845    3.36693e+12
   226        4.54319        93.9897        15.0626    3.48031e+06        28.8348    3.33262e+12
   227         4.5439        94.0567        15.0626    3.48031e+06        28.8245    3.29863e+12
   228        4.54461        94.1238        15.0626    3.48031e+06        28.8143    3.26495e+12
   229        4.54532         94.191        15.0626    3.48031e+06         28.804     3.2316e+12
   230        4.54604        94.2582        15.0626    3.48031e+06        28.7937    3.19856e+12
   231        4.54675        94.3254        15.0626    3.48031e+06        28.7834    3.16583e+12
   232        4.54746        94.3927        15.0626    3.48031e+06        28.7731    3.13341e+12
   233        4.54818          94.46        15.0626    3.48031e+06        28.7628    3.10129e+12
   234        4.54889        94.5274        15.0626    3.48031e+06        28.7525    3.06948e+12
   235         4.5496        94.5948        15.0626    3.48031e+06        28.7422    3.03797e+12
   236        4.55032        94.6623        15.0626    3.48031e+06        28.7319    3.00676e+12
   237        4.55103        94.7298        15.0626    3.48031e+06        28.7216    2.97585e+12
   238        4.55174        94.7974        15.0626    3.48031e+06        28.7112    2.94523e+12
   239        4.55246         94.865        15.0626    3.48031e+06        28.7009     2.9149e+12
   240        4.55317        94.9327        15.0626    3.48031e+06        28.6905    2.88486e+12
   241        4.55388        95.0004        15.0626    3.48031e+06        28.6801    2.85511e+12
   242        4.55459        95.0682        15.0626    3.48031e+06        28.6698    2.82565e+12
   243        4.55531         95.136        15.0626    3.48031e+06        28.6594    2.79646e+12
   244        4.55602        95.2039        15.0626    3.48031e+06         28.649    2.76756e+12
   245        4.55673        95.2718        15.0626    3.48031e+06        28.6386    2.73893e+12
   246        4.55745        95.3398        15.0626    3.48031e+06        28.6282    2.71058e+12
   247        4.55816        95.4078        15.0626    3.48031e+06        28.6178     2.6825e+12
   248        4.55887        95.4758        15.0626    3.48031e+06        28.6073    2.65469e+12
   249        4.55959        95.5439        15.0626    3.48031e+06        28.5969    2.62715e+12
   250         4.5603        95.6121        15.0626    3.48031e+06        28.5865    2.59987e+12
   251        4.56101        95.6803        15.0626    3.48031e+06         28.576    2.57286e+12
   252        4.56173        95.7485        15.0626    3.48031e+06        28.5656    2.54611e+12
   253        4.56244        95.8168        15.0626    3.48031e+06        28.5551    2.51962e+12
   254        4.56315        95.8852        15.0626    3.48031e+06        28.5447    2.49339e+12
   255        4.56386        95.9536        15.0626    3.48031e+06        28.5342    2.46741e+12
   256        4.56458         96.022        15.0626    3.48031e+06        28.5237    2.44169e+12
   257        4.56529        96.0905        15.0626    3.48031e+06        28.5132    2.41621e+12
   258          4.566        96.1591        15.0626    3.48031e+06        28.5027    2.39099e+12
   259        4.56672        96.2277        15.0626    3.48031e+06        28.4922    2.36601e+12
   260        4.56743        96.2963        15.0626    3.48031e+06        28.4817    2.34127e+12
   261        4.56814         96.365        15.0626    3.48031e+06        28.4712    2.31678e+12
   262        4.56886        96.4338        15.0626    3.48031e+06        28.4607    2.29252e+12
   263        4.56957        96.5026        15.0626    3.48031e+06        28.4501     2.2685e+12
   264        4.57028        96.5714        15.0626    3.48031e+06        28.4396    2.24472e+12
   265          4.571        96.6403        15.0626    3.48031e+06        28.4291    2.22118e+12
   266        4.57171        96.7092        15.0626    3.48031e+06        28.4185    2.19786e+12
   267        4.57242        96.7782        15.0626    3.48031e+06        28.4079    2.17478e+12
   268        4.57313        96.8472        15.0626    3.48031e+06        28.3974    2.15192e+12
   269        4.57385        96.9163        15.0626    3.48031e+06        28.3868    2.12929e+12
   270        4.57456        96.9855        15.0626    3.48031e+06        28.3762    2.10688e+12
   271        4.57527        97.0546        15.0626    3.48031e+06        28.3656    2.08469e+12
   272        4.57599        97.1239        15.0626    3.48031e+06         28.355    2.06273e+12
   273         4.5767        97.1932        15.0626    3.48031e+06        28.3444    2.04098e+12
   274        4.57741        97.2625        15.0626    3.48031e+06        28.3338    2.01944e+12
   275        4.57813        97.3319        15.0626    3.48031e+06        28.3232    1.99812e+12
   276        4.57884        97.4013        15.0626    3.48031e+06        28.3126    1.97702e+12
   277        4.57955        97.4708        15.0626    3.48031e+06         28.302    1.95612e+12
   278        4.58027        97.5403        15.0626    3.48031e+06        28.2914    1.93543e+12
   279        4.58098        97.6099        15.0626    3.48031e+06        28.2807    1.91495e+12
   280        4.58169        97.6795        15.0626    3.48031e+06        28.2701    1.89467e+12
   281        4.58241        97.7492        15.0626    3.48031e+06        28.2594     1.8746e+12
   282        4.58312        97.8189        15.0626    3.48031e+06        28.2488    1.85472e+12
   283        4.58383        97.8887        15.0626    3.48031e+06        28.2381    1.83505e+12
   284        4.58454        97.9585        15.0626    3.48031e+06        28.2274    1.81557e+12
   285        4.58526        98.0284        15.0626    3.48031e+06        28.2167    1.79629e+12
   286        4.58597        98.0983        15.0626    3.48031e+06        28.2061    1.77721e+12
   287        4.58668        98.1683        15.0626    3.48031e+06        28.1954    1.75831e+12
   288         4.5874        98.2384        15.0626    3.48031e+06        28.1847    1.73961e+12
   289        4.58811        98.3084        15.0626    3.48031e+06         28.174    1.72109e+12
   290        4.58882        98.3786        15.0626    3.48031e+06        28.1633    1.70276e+12
   291        4.58954        98.4487        15.0626    3.48031e+06        28.1526    1.68462e+12
   292        4.59025         98.519        15.0626    3.48031e+06        28.1418    1.66666e+12
   293        4.59096        98.5892        15.0626    3.48031e+06        28.1311    1.64888e+12
   294        4.59168        98.6596        15.0626    3.48031e+06        28.1204    1.63128e+12
   295        4.59239          98.73        15.0626    3.48031e+06        28.1096    1.61386e+12
   296         4.5931        98.8004        15.0626    3.48031e+06        28.0989    1.59662e+12
   297        4.59381        98.8709        15.0626    3.48031e+06        28.0882    1.57955e+12
   298        4.59453        98.9414        15.0626    3.48031e+06        28.0774    1.56266e+12
   299        4.59524         99.012        15.0626    3.48031e+06        28.0666    1.54593e+12
   300        4.59595        99.0826        15.0626    3.48031e+06        28.0559    1.52938e+12
   301        4.59667        99.1533        15.0626    3.48031e+06        28.0451      1.513e+12
   302        4.59738         99.224        15.0626    3.48031e+06        28.0343    1.49678e+12
   303        4.59809        99.2948        15.0626    3.48031e+06        28.0236    1.48074e+12
   304        4.59881        99.3656        15.0626    3.48031e+06        28.0128    1.46485e+12
   305        4.59952        99.4365        15.0626    3.48031e+06         28.002    1.44913e+12
   306        4.60023        99.5074        15.0626    3.48031e+06        27.9912    1.43357e+12
   307        4.60095        99.5784        15.0626    3.48031e+06        27.9804    1.41817e+12
   308        4.60166        99.6495        15.0626    3.48031e+06        27.9696    1.40292e+12
   309        4.60237        99.7205        15.0626    3.48031e+06        27.9588    1.38784e+12
   310        4.60308        99.7917        15.0626    3.48031e+06         27.948    1.37291e+12
   311         4.6038        99.8629        15.0626    3.48031e+06        27.9371    1.35813e+12
   312        4.60451        99.9341        15.0626    3.48031e+06        27.9263     1.3435e+12
   313        4.60522        100.005        15.0626    3.48031e+06        27.9155    1.32903e+12
   314        4.60594        100.077        15.0626    3.48031e+06        27.9046     1.3147e+12
   315        4.60665        100.148        15.0626    3.48031e+06        27.8938    1.30053e+12
   316        4.60736         100.22        15.0626    3.48031e+06        27.8829     1.2865e+12
   317        4.60808        100.291        15.0626    3.48031e+06        27.8721    1.27261e+12
   318        4.60879        100.363        15.0626    3.48031e+06        27.8612    1.25887e+12
   319         4.6095        100.434        15.0626    3.48031e+06        27.8504    1.24528e+12
   320        4.61022        100.506        15.0626    3.48031e+06        27.8395    1.23182e+12
   321        4.61093        100.578        15.0626    3.48031e+06        27.8286     1.2185e+12
   322        4.61164        100.649        15.0626    3.48031e+06        27.8178    1.20532e+12
   323        4.61235        100.721        15.0626    3.48031e+06        27.8069    1.19228e+12
   324        4.61307        100.793        15.0626    3.48031e+06         27.796    1.17938e+12
   325        4.61378        100.865        15.0626    3.48031e+06        27.7851     1.1666e+12
   326        4.61449        100.937        15.0626    3.48031e+06        27.7742    1.15397e+12
   327        4.61521        101.009        15.0626    3.48031e+06        27.7633    1.14146e+12
   328        4.61592        101.081        15.0626    3.48031e+06        27.7524    1.12909e+12
   329        4.61663        101.153        15.0626    3.48031e+06        27.7415    1.11684e+12
   330        4.61735        101.225        15.0626    3.48031e+06        27.7306    1.10472e+12
   331        4.61806        101.297        15.0626    3.48031e+06        27.7197    1.09273e+12
   332        4.61877         101.37        15.0626    3.48031e+06        27.7088    1.08087e+12
   333        4.61949        101.442        15.0626    3.48031e+06        27.6979    1.06913e+12
   334         4.6202        101.514        15.0626    3.48031e+06        27.6869    1.05751e+12
   335        4.62091        101.587        15.0626    3.48031e+06         27.676    1.04602e+12
   336        4.62163        101.659        15.0626    3.48031e+06        27.6651    1.03464e+12
   337        4.62234        101.732        15.0626    3.48031e+06        27.6541    1.02339e+12
   338        4.62305        101.804        15.0626    3.48031e+06        27.6432    1.01225e+12
   339        4.62376        101.877        15.0626    3.48031e+06        27.6323    1.00124e+12
   340        4.62448        101.949        15.0626    3.48031e+06        27.6213    9.90334e+11
   341        4.62519        102.022        15.0626    3.48031e+06        27.6104    9.79547e+11
   342         4.6259        102.095        15.0626    3.48031e+06        27.5994    9.68874e+11
   343        4.62662        102.168        15.0626    3.48031e+06        27.5884    9.58314e+11
   344        4.62733        102.241        15.0626    3.48031e+06        27.5775    9.47866e+11
   345        4.62804        102.314        15.0626    3.48031e+06        27.5665    9.37529e+11
   346        4.62876        102.387        15.0626    3.48031e+06        27.5555    9.27301e+11
   347        4.62947         102.46        15.0626    3.48031e+06        27.5446    9.17181e+11
   348        4.63018        102.533        15.0626    3.48031e+06        27.5336    9.07169e+11
   349         4.6309        102.606        15.0626    3.48031e+06        27.5226    8.97263e+11
   350        4.63161        102.679        15.0626    3.48031e+06        27.5116    8.87463e+11
   351        4.63232        102.752        15.0626    3.48031e+06        27.5006    8.77767e+11
   352        4.63303        102.826        15.0626    3.48031e+06        27.4897    8.68174e+11
   353        4.63375        102.899        15.0626    3.48031e+06        27.4787    8.58683e+11
   354        4.63446        102.972        15.0626    3.48031e+06        27.4677    8.49293e+11
   355        4.63517        103.046        15.0626    3.48031e+06        27.4567    8.40004e+11
   356        4.63589        103.119        15.0626    3.48031e+06        27.4457    8.30813e+11
   357         4.6366        103.193        15.0626    3.48031e+06        27.4347    8.21721e+11
   358        4.63731        103.267        15.0626    3.48031e+06        27.4237    8.12726e+11
