    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   244        4.55602        95.2039        14.9231    3.02699e+06         28.649    2.76756e+12
   245        4.55673        95.2718        14.9231    3.02699e+06        28.6386    2.73893e+12
   246        4.55745        95.3398        14.9231    3.02699e+06        28.6282    2.71058e+12
   247        4.55816        95.4078        14.9231    3.02699e+06        28.6178     2.6825e+12
   248        4.55887        95.4758        14.9231    3.02699e+06        28.6073    2.65469e+12
   249        4.55959        95.5439        14.9231    3.02699e+06        28.5969    2.62715e+12
   250         4.5603        95.6121        14.9231    3.02699e+06        28.5865    2.59987e+12
   251        4.56101        95.6803        14.9231    3.02699e+06         28.576    2.57286e+12
   252        4.56173        95.7485        14.9231    3.02699e+06        28.5656    2.54611e+12
   253        4.56244        95.8168        14.9231    3.02699e+06        28.5551    2.51962e+12
   254        4.56315        95.8852        14.9231    3.02699e+06        28.5447    2.49339e+12
   255        4.56386        95.9536        14.9231    3.02699e+06        28.5342    2.46741e+12
   256        4.56458         96.022        14.9231    3.02699e+06        28.5237    2.44169e+12
   257        4.56529        96.0905        14.9231    3.02699e+06        28.5132    2.41621e+12
   258          4.566        96.1591        14.9231    3.02699e+06        28.5027    2.39099e+12
   259        4.56672        96.2277        14.9231    3.02699e+06        28.4922    2.36601e+12
   260        4.56743        96.2963        14.9231    3.02699e+06        28.4817    2.34127e+12
   261        4.56814         96.365        14.9231    3.02699e+06        28.4712    2.31678e+12
   262        4.56886        96.4338        14.9231    3.02699e+06        28.4607    2.29252e+12
   263        4.56957        96.5026        14.9231    3.02699e+06        28.4501     2.2685e+12
   264        4.57028        96.5714        14.9231    3.02699e+06        28.4396    2.24472e+12
   265          4.571        96.6403        14.9231    3.02699e+06        28.4291    2.22118e+12
   266        4.57171        96.7092        14.9231    3.02699e+06        28.4185    2.19786e+12
   267        4.57242        96.7782        14.9231    3.02699e+06        28.4079    2.17478e+12
   268        4.57313        96.8472        14.9231    3.02699e+06        28.3974    2.15192e+12
   269        4.57385        96.9163        14.9231    3.02699e+06        28.3868    2.12929e+12
   270        4.57456        96.9855        14.9231    3.02699e+06        28.3762    2.10688e+12
   271        4.57527        97.0546        14.9231    3.02699e+06        28.3656    2.08469e+12
   272        4.57599        97.1239        14.9231    3.02699e+06         28.355    2.06273e+12
   273         4.5767        97.1932        14.9231    3.02699e+06        28.3444    2.04098e+12
   274        4.57741        97.2625        14.9231    3.02699e+06        28.3338    2.01944e+12
   275        4.57813        97.3319        14.9231    3.02699e+06        28.3232    1.99812e+12
   276        4.57884        97.4013        14.9231    3.02699e+06        28.3126    1.97702e+12
   277        4.57955        97.4708        14.9231    3.02699e+06         28.302    1.95612e+12
   278        4.58027        97.5403        14.9231    3.02699e+06        28.2914    1.93543e+12
   279        4.58098        97.6099        14.9231    3.02699e+06        28.2807    1.91495e+12
   280        4.58169        97.6795        14.9231    3.02699e+06        28.2701    1.89467e+12
   281        4.58241        97.7492        14.9231    3.02699e+06        28.2594     1.8746e+12
   282        4.58312        97.8189        14.9231    3.02699e+06        28.2488    1.85472e+12
   283        4.58383        97.8887        14.9231    3.02699e+06        28.2381    1.83505e+12
   284        4.58454        97.9585        14.9231    3.02699e+06        28.2274    1.81557e+12
   285        4.58526        98.0284        14.9231    3.02699e+06        28.2167    1.79629e+12
   286        4.58597        98.0983        14.9231    3.02699e+06        28.2061    1.77721e+12
   287        4.58668        98.1683        14.9231    3.02699e+06        28.1954    1.75831e+12
   288         4.5874        98.2384        14.9231    3.02699e+06        28.1847    1.73961e+12
   289        4.58811        98.3084        14.9231    3.02699e+06         28.174    1.72109e+12
   290        4.58882        98.3786        14.9231    3.02699e+06        28.1633    1.70276e+12
   291        4.58954        98.4487        14.9231    3.02699e+06        28.1526    1.68462e+12
   292        4.59025         98.519        14.9231    3.02699e+06        28.1418    1.66666e+12
   293        4.59096        98.5892        14.9231    3.02699e+06        28.1311    1.64888e+12
   294        4.59168        98.6596        14.9231    3.02699e+06        28.1204    1.63128e+12
   295        4.59239          98.73        14.9231    3.02699e+06        28.1096    1.61386e+12
   296         4.5931        98.8004        14.9231    3.02699e+06        28.0989    1.59662e+12
   297        4.59381        98.8709        14.9231    3.02699e+06        28.0882    1.57955e+12
   298        4.59453        98.9414        14.9231    3.02699e+06        28.0774    1.56266e+12
   299        4.59524         99.012        14.9231    3.02699e+06        28.0666    1.54593e+12
   300        4.59595        99.0826        14.9231    3.02699e+06        28.0559    1.52938e+12
   301        4.59667        99.1533        14.9231    3.02699e+06        28.0451      1.513e+12
   302        4.59738         99.224        14.9231    3.02699e+06        28.0343    1.49678e+12
   303        4.59809        99.2948        14.9231    3.02699e+06        28.0236    1.48074e+12
   304        4.59881        99.3656        14.9231    3.02699e+06        28.0128    1.46485e+12
   305        4.59952        99.4365        14.9231    3.02699e+06         28.002    1.44913e+12
   306        4.60023        99.5074        14.9231    3.02699e+06        27.9912    1.43357e+12
   307        4.60095        99.5784        14.9231    3.02699e+06        27.9804    1.41817e+12
   308        4.60166        99.6495        14.9231    3.02699e+06        27.9696    1.40292e+12
   309        4.60237        99.7205        14.9231    3.02699e+06        27.9588    1.38784e+12
   310        4.60308        99.7917        14.9231    3.02699e+06         27.948    1.37291e+12
   311         4.6038        99.8629        14.9231    3.02699e+06        27.9371    1.35813e+12
   312        4.60451        99.9341        14.9231    3.02699e+06        27.9263     1.3435e+12
   313        4.60522        100.005        14.9231    3.02699e+06        27.9155    1.32903e+12
   314        4.60594        100.077        14.9231    3.02699e+06        27.9046     1.3147e+12
   315        4.60665        100.148        14.9231    3.02699e+06        27.8938    1.30053e+12
   316        4.60736         100.22        14.9231    3.02699e+06        27.8829     1.2865e+12
   317        4.60808        100.291        14.9231    3.02699e+06        27.8721    1.27261e+12
   318        4.60879        100.363        14.9231    3.02699e+06        27.8612    1.25887e+12
   319         4.6095        100.434        14.9231    3.02699e+06        27.8504    1.24528e+12
   320        4.61022        100.506        14.9231    3.02699e+06        27.8395    1.23182e+12
   321        4.61093        100.578        14.9231    3.02699e+06        27.8286     1.2185e+12
   322        4.61164        100.649        14.9231    3.02699e+06        27.8178    1.20532e+12
   323        4.61235        100.721        14.9231    3.02699e+06        27.8069    1.19228e+12
   324        4.61307        100.793        14.9231    3.02699e+06         27.796    1.17938e+12
   325        4.61378        100.865        14.9231    3.02699e+06        27.7851     1.1666e+12
   326        4.61449        100.937        14.9231    3.02699e+06        27.7742    1.15397e+12
   327        4.61521        101.009        14.9231    3.02699e+06        27.7633    1.14146e+12
   328        4.61592        101.081        14.9231    3.02699e+06        27.7524    1.12909e+12
   329        4.61663        101.153        14.9231    3.02699e+06        27.7415    1.11684e+12
   330        4.61735        101.225        14.9231    3.02699e+06        27.7306    1.10472e+12
   331        4.61806        101.297        14.9231    3.02699e+06        27.7197    1.09273e+12
   332        4.61877         101.37        14.9231    3.02699e+06        27.7088    1.08087e+12
   333        4.61949        101.442        14.9231    3.02699e+06        27.6979    1.06913e+12
   334         4.6202        101.514        14.9231    3.02699e+06        27.6869    1.05751e+12
   335        4.62091        101.587        14.9231    3.02699e+06         27.676    1.04602e+12
   336        4.62163        101.659        14.9231    3.02699e+06        27.6651    1.03464e+12
   337        4.62234        101.732        14.9231    3.02699e+06        27.6541    1.02339e+12
   338        4.62305        101.804        14.9231    3.02699e+06        27.6432    1.01225e+12
   339        4.62376        101.877        14.9231    3.02699e+06        27.6323    1.00124e+12
   340        4.62448        101.949        14.9231    3.02699e+06        27.6213    9.90334e+11
   341        4.62519        102.022        14.9231    3.02699e+06        27.6104    9.79547e+11
   342         4.6259        102.095        14.9231    3.02699e+06        27.5994    9.68874e+11
   343        4.62662        102.168        14.9231    3.02699e+06        27.5884    9.58314e+11
   344        4.62733        102.241        14.9231    3.02699e+06        27.5775    9.47866e+11
   345        4.62804        102.314        14.9231    3.02699e+06        27.5665    9.37529e+11
   346        4.62876        102.387        14.9231    3.02699e+06        27.5555    9.27301e+11
   347        4.62947         102.46        14.9231    3.02699e+06        27.5446    9.17181e+11
   348        4.63018        102.533        14.9231    3.02699e+06        27.5336    9.07169e+11
   349         4.6309        102.606        14.9231    3.02699e+06        27.5226    8.97263e+11
   350        4.63161        102.679        14.9231    3.02699e+06        27.5116    8.87463e+11
   351        4.63232        102.752        14.9231    3.02699e+06        27.5006    8.77767e+11
   352        4.63303        102.826        14.9231    3.02699e+06        27.4897    8.68174e+11
   353        4.63375        102.899        14.9231    3.02699e+06        27.4787    8.58683e+11
   354        4.63446        102.972        14.9231    3.02699e+06        27.4677    8.49293e+11
   355        4.63517        103.046        14.9231    3.02699e+06        27.4567    8.40004e+11
   356        4.63589        103.119        14.9231    3.02699e+06        27.4457    8.30813e+11
   357         4.6366        103.193        14.9231    3.02699e+06        27.4347    8.21721e+11
   358        4.63731        103.267        14.9231    3.02699e+06        27.4237    8.12726e+11
