    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   199        4.52393        92.1974        15.1256    3.70659e+06        29.1093    4.38551e+12
   200        4.52464        92.2631        15.1256    3.70659e+06        29.0993    4.34181e+12
   201        4.52536         92.329        15.1256    3.70659e+06        29.0893    4.29851e+12
   202        4.52607        92.3948        15.1256    3.70659e+06        29.0793    4.25559e+12
   203        4.52678        92.4607        15.1256    3.70659e+06        29.0692    4.21307e+12
   204         4.5275        92.5267        15.1256    3.70659e+06        29.0592    4.17093e+12
   205        4.52821        92.5927        15.1256    3.70659e+06        29.0491    4.12918e+12
   206        4.52892        92.6587        15.1256    3.70659e+06         29.039    4.08781e+12
   207        4.52964        92.7248        15.1256    3.70659e+06         29.029    4.04681e+12
   208        4.53035         92.791        15.1256    3.70659e+06        29.0189    4.00619e+12
   209        4.53106        92.8572        15.1256    3.70659e+06        29.0088    3.96594e+12
   210        4.53178        92.9234        15.1256    3.70659e+06        28.9987    3.92606e+12
   211        4.53249        92.9897        15.1256    3.70659e+06        28.9885    3.88655e+12
   212         4.5332         93.056        15.1256    3.70659e+06        28.9784     3.8474e+12
   213        4.53391        93.1224        15.1256    3.70659e+06        28.9683    3.80861e+12
   214        4.53463        93.1888        15.1256    3.70659e+06        28.9581    3.77018e+12
   215        4.53534        93.2553        15.1256    3.70659e+06         28.948     3.7321e+12
   216        4.53605        93.3218        15.1256    3.70659e+06        28.9378    3.69437e+12
   217        4.53677        93.3884        15.1256    3.70659e+06        28.9277    3.65699e+12
   218        4.53748         93.455        15.1256    3.70659e+06        28.9175    3.61996e+12
   219        4.53819        93.5217        15.1256    3.70659e+06        28.9073    3.58328e+12
   220        4.53891        93.5884        15.1256    3.70659e+06        28.8971    3.54693e+12
   221        4.53962        93.6552        15.1256    3.70659e+06        28.8869    3.51092e+12
   222        4.54033         93.722        15.1256    3.70659e+06        28.8767    3.47525e+12
   223        4.54105        93.7888        15.1256    3.70659e+06        28.8665    3.43991e+12
   224        4.54176        93.8557        15.1256    3.70659e+06        28.8562     3.4049e+12
   225        4.54247        93.9227        15.1256    3.70659e+06         28.846    3.37022e+12
   226        4.54319        93.9897        15.1256    3.70659e+06        28.8358    3.33587e+12
   227         4.5439        94.0567        15.1256    3.70659e+06        28.8255    3.30183e+12
   228        4.54461        94.1238        15.1256    3.70659e+06        28.8152    3.26812e+12
   229        4.54532         94.191        15.1256    3.70659e+06         28.805    3.23472e+12
   230        4.54604        94.2582        15.1256    3.70659e+06        28.7947    3.20164e+12
   231        4.54675        94.3254        15.1256    3.70659e+06        28.7844    3.16887e+12
   232        4.54746        94.3927        15.1256    3.70659e+06        28.7741    3.13641e+12
   233        4.54818          94.46        15.1256    3.70659e+06        28.7638    3.10425e+12
   234        4.54889        94.5274        15.1256    3.70659e+06        28.7535     3.0724e+12
   235         4.5496        94.5948        15.1256    3.70659e+06        28.7432    3.04085e+12
   236        4.55032        94.6623        15.1256    3.70659e+06        28.7328    3.00961e+12
   237        4.55103        94.7298        15.1256    3.70659e+06        28.7225    2.97866e+12
   238        4.55174        94.7974        15.1256    3.70659e+06        28.7121      2.948e+12
   239        4.55246         94.865        15.1256    3.70659e+06        28.7018    2.91763e+12
   240        4.55317        94.9327        15.1256    3.70659e+06        28.6914    2.88756e+12
   241        4.55388        95.0004        15.1256    3.70659e+06        28.6811    2.85777e+12
   242        4.55459        95.0682        15.1256    3.70659e+06        28.6707    2.82827e+12
   243        4.55531         95.136        15.1256    3.70659e+06        28.6603    2.79905e+12
   244        4.55602        95.2039        15.1256    3.70659e+06        28.6499    2.77011e+12
   245        4.55673        95.2718        15.1256    3.70659e+06        28.6395    2.74145e+12
   246        4.55745        95.3398        15.1256    3.70659e+06        28.6291    2.71306e+12
   247        4.55816        95.4078        15.1256    3.70659e+06        28.6187    2.68495e+12
   248        4.55887        95.4758        15.1256    3.70659e+06        28.6083     2.6571e+12
   249        4.55959        95.5439        15.1256    3.70659e+06        28.5978    2.62953e+12
   250         4.5603        95.6121        15.1256    3.70659e+06        28.5874    2.60222e+12
   251        4.56101        95.6803        15.1256    3.70659e+06        28.5769    2.57518e+12
   252        4.56173        95.7485        15.1256    3.70659e+06        28.5665     2.5484e+12
   253        4.56244        95.8168        15.1256    3.70659e+06         28.556    2.52187e+12
   254        4.56315        95.8852        15.1256    3.70659e+06        28.5456    2.49561e+12
   255        4.56386        95.9536        15.1256    3.70659e+06        28.5351     2.4696e+12
   256        4.56458         96.022        15.1256    3.70659e+06        28.5246    2.44384e+12
   257        4.56529        96.0905        15.1256    3.70659e+06        28.5141    2.41834e+12
   258          4.566        96.1591        15.1256    3.70659e+06        28.5036    2.39308e+12
   259        4.56672        96.2277        15.1256    3.70659e+06        28.4931    2.36807e+12
   260        4.56743        96.2963        15.1256    3.70659e+06        28.4826    2.34331e+12
   261        4.56814         96.365        15.1256    3.70659e+06        28.4721    2.31878e+12
   262        4.56886        96.4338        15.1256    3.70659e+06        28.4615     2.2945e+12
   263        4.56957        96.5026        15.1256    3.70659e+06         28.451    2.27046e+12
   264        4.57028        96.5714        15.1256    3.70659e+06        28.4405    2.24665e+12
   265          4.571        96.6403        15.1256    3.70659e+06        28.4299    2.22307e+12
   266        4.57171        96.7092        15.1256    3.70659e+06        28.4194    2.19973e+12
   267        4.57242        96.7782        15.1256    3.70659e+06        28.4088    2.17662e+12
   268        4.57313        96.8472        15.1256    3.70659e+06        28.3982    2.15374e+12
   269        4.57385        96.9163        15.1256    3.70659e+06        28.3876    2.13108e+12
   270        4.57456        96.9855        15.1256    3.70659e+06        28.3771    2.10864e+12
   271        4.57527        97.0546        15.1256    3.70659e+06        28.3665    2.08643e+12
   272        4.57599        97.1239        15.1256    3.70659e+06        28.3559    2.06444e+12
   273         4.5767        97.1932        15.1256    3.70659e+06        28.3453    2.04267e+12
   274        4.57741        97.2625        15.1256    3.70659e+06        28.3347    2.02111e+12
   275        4.57813        97.3319        15.1256    3.70659e+06        28.3241    1.99976e+12
   276        4.57884        97.4013        15.1256    3.70659e+06        28.3134    1.97863e+12
   277        4.57955        97.4708        15.1256    3.70659e+06        28.3028    1.95771e+12
   278        4.58027        97.5403        15.1256    3.70659e+06        28.2922      1.937e+12
   279        4.58098        97.6099        15.1256    3.70659e+06        28.2815     1.9165e+12
   280        4.58169        97.6795        15.1256    3.70659e+06        28.2709     1.8962e+12
   281        4.58241        97.7492        15.1256    3.70659e+06        28.2602     1.8761e+12
   282        4.58312        97.8189        15.1256    3.70659e+06        28.2496    1.85621e+12
   283        4.58383        97.8887        15.1256    3.70659e+06        28.2389    1.83651e+12
   284        4.58454        97.9585        15.1256    3.70659e+06        28.2282    1.81701e+12
   285        4.58526        98.0284        15.1256    3.70659e+06        28.2175    1.79771e+12
   286        4.58597        98.0983        15.1256    3.70659e+06        28.2068     1.7786e+12
   287        4.58668        98.1683        15.1256    3.70659e+06        28.1962    1.75969e+12
   288         4.5874        98.2384        15.1256    3.70659e+06        28.1855    1.74096e+12
   289        4.58811        98.3084        15.1256    3.70659e+06        28.1748    1.72243e+12
   290        4.58882        98.3786        15.1256    3.70659e+06         28.164    1.70408e+12
   291        4.58954        98.4487        15.1256    3.70659e+06        28.1533    1.68591e+12
   292        4.59025         98.519        15.1256    3.70659e+06        28.1426    1.66793e+12
   293        4.59096        98.5892        15.1256    3.70659e+06        28.1319    1.65014e+12
   294        4.59168        98.6596        15.1256    3.70659e+06        28.1211    1.63252e+12
   295        4.59239          98.73        15.1256    3.70659e+06        28.1104    1.61508e+12
   296         4.5931        98.8004        15.1256    3.70659e+06        28.0997    1.59782e+12
   297        4.59381        98.8709        15.1256    3.70659e+06        28.0889    1.58074e+12
   298        4.59453        98.9414        15.1256    3.70659e+06        28.0782    1.56383e+12
   299        4.59524         99.012        15.1256    3.70659e+06        28.0674    1.54709e+12
   300        4.59595        99.0826        15.1256    3.70659e+06        28.0566    1.53052e+12
   301        4.59667        99.1533        15.1256    3.70659e+06        28.0459    1.51412e+12
   302        4.59738         99.224        15.1256    3.70659e+06        28.0351    1.49789e+12
   303        4.59809        99.2948        15.1256    3.70659e+06        28.0243    1.48182e+12
   304        4.59881        99.3656        15.1256    3.70659e+06        28.0135    1.46592e+12
   305        4.59952        99.4365        15.1256    3.70659e+06        28.0027    1.45018e+12
   306        4.60023        99.5074        15.1256    3.70659e+06        27.9919    1.43461e+12
   307        4.60095        99.5784        15.1256    3.70659e+06        27.9811    1.41919e+12
   308        4.60166        99.6495        15.1256    3.70659e+06        27.9703    1.40393e+12
   309        4.60237        99.7205        15.1256    3.70659e+06        27.9595    1.38883e+12
   310        4.60308        99.7917        15.1256    3.70659e+06        27.9487    1.37389e+12
   311         4.6038        99.8629        15.1256    3.70659e+06        27.9378     1.3591e+12
   312        4.60451        99.9341        15.1256    3.70659e+06         27.927    1.34446e+12
   313        4.60522        100.005        15.1256    3.70659e+06        27.9162    1.32997e+12
   314        4.60594        100.077        15.1256    3.70659e+06        27.9053    1.31563e+12
   315        4.60665        100.148        15.1256    3.70659e+06        27.8945    1.30144e+12
   316        4.60736         100.22        15.1256    3.70659e+06        27.8836     1.2874e+12
   317        4.60808        100.291        15.1256    3.70659e+06        27.8728     1.2735e+12
   318        4.60879        100.363        15.1256    3.70659e+06        27.8619    1.25975e+12
   319         4.6095        100.434        15.1256    3.70659e+06        27.8511    1.24614e+12
   320        4.61022        100.506        15.1256    3.70659e+06        27.8402    1.23267e+12
   321        4.61093        100.578        15.1256    3.70659e+06        27.8293    1.21934e+12
   322        4.61164        100.649        15.1256    3.70659e+06        27.8185    1.20615e+12
   323        4.61235        100.721        15.1256    3.70659e+06        27.8076     1.1931e+12
   324        4.61307        100.793        15.1256    3.70659e+06        27.7967    1.18018e+12
   325        4.61378        100.865        15.1256    3.70659e+06        27.7858     1.1674e+12
   326        4.61449        100.937        15.1256    3.70659e+06        27.7749    1.15475e+12
   327        4.61521        101.009        15.1256    3.70659e+06         27.764    1.14223e+12
   328        4.61592        101.081        15.1256    3.70659e+06        27.7531    1.12985e+12
   329        4.61663        101.153        15.1256    3.70659e+06        27.7422    1.11759e+12
   330        4.61735        101.225        15.1256    3.70659e+06        27.7313    1.10546e+12
   331        4.61806        101.297        15.1256    3.70659e+06        27.7204    1.09346e+12
   332        4.61877         101.37        15.1256    3.70659e+06        27.7095    1.08159e+12
   333        4.61949        101.442        15.1256    3.70659e+06        27.6985    1.06984e+12
   334         4.6202        101.514        15.1256    3.70659e+06        27.6876    1.05821e+12
   335        4.62091        101.587        15.1256    3.70659e+06        27.6767    1.04671e+12
   336        4.62163        101.659        15.1256    3.70659e+06        27.6657    1.03533e+12
   337        4.62234        101.732        15.1256    3.70659e+06        27.6548    1.02406e+12
   338        4.62305        101.804        15.1256    3.70659e+06        27.6439    1.01292e+12
   339        4.62376        101.877        15.1256    3.70659e+06        27.6329    1.00189e+12
   340        4.62448        101.949        15.1256    3.70659e+06         27.622    9.90981e+11
   341        4.62519        102.022        15.1256    3.70659e+06         27.611    9.80186e+11
   342         4.6259        102.095        15.1256    3.70659e+06        27.6001    9.69505e+11
   343        4.62662        102.168        15.1256    3.70659e+06        27.5891    9.58937e+11
   344        4.62733        102.241        15.1256    3.70659e+06        27.5781    9.48481e+11
   345        4.62804        102.314        15.1256    3.70659e+06        27.5672    9.38135e+11
   346        4.62876        102.387        15.1256    3.70659e+06        27.5562      9.279e+11
   347        4.62947         102.46        15.1256    3.70659e+06        27.5452    9.17773e+11
   348        4.63018        102.533        15.1256    3.70659e+06        27.5342    9.07754e+11
   349         4.6309        102.606        15.1256    3.70659e+06        27.5233    8.97841e+11
   350        4.63161        102.679        15.1256    3.70659e+06        27.5123    8.88033e+11
   351        4.63232        102.752        15.1256    3.70659e+06        27.5013     8.7833e+11
   352        4.63303        102.826        15.1256    3.70659e+06        27.4903     8.6873e+11
   353        4.63375        102.899        15.1256    3.70659e+06        27.4793    8.59233e+11
   354        4.63446        102.972        15.1256    3.70659e+06        27.4683    8.49837e+11
   355        4.63517        103.046        15.1256    3.70659e+06        27.4573    8.40541e+11
   356        4.63589        103.119        15.1256    3.70659e+06        27.4463    8.31344e+11
   357         4.6366        103.193        15.1256    3.70659e+06        27.4353    8.22246e+11
   358        4.63731        103.267        15.1256    3.70659e+06        27.4243    8.13245e+11
